HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.10,agg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.10,disagg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.12,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B --total-gpus 32 --system h200_sxm --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.12,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B --total-gpus 32 --system h200_sxm --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.6.post2,agg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.6.post2,disagg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.9,agg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.9,disagg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.2.0rc5,agg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc10,agg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc10,disagg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc15,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B --total-gpus 32 --system h200_sxm --backend trtllm --backend-version 1.3.0rc15 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc15,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B --total-gpus 32 --system h200_sxm --backend trtllm --backend-version 1.3.0rc15 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,vllm,0.14.0,agg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,vllm,0.14.0,disagg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,vllm,0.19.0,agg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,vllm,0.19.0,disagg,PASS,,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,vllm,0.22.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 845, in run_single_test\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 752, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1409, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1061, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1118, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1207, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""))\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1193, in _check\n    modes = supported.get(op, []) or []\n            ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1011, in get\n    return self[key]\n           ~~~~^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1005, in __getitem__\n    value = self._resolve(key)\n            ^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1048, in _resolve\n    GEMM.load_data(db)\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 125, in load_data\n    gemm_loaded = _load(PerfDataFilename.gemm, load_gemm_data)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 119, in _load\n    return LoadedOpData(loader(sources), filename_enum, primary_path)\n                        ^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 727, in load_gemm_data\n    rows = _read_filtered_rows(gemm_file)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 108, in _read_filtered_rows\n    for row in _read_perf_rows(path):\n               ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 55, in _read_perf_rows\n    for row in pq.read_table(perf_file).to_pylist()\n               ^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1891, in read_table\n    dataset = ParquetDataset(\n              ^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1471, in __init__\n    self._dataset = ds.dataset(path_or_paths, filesystem=filesystem,\n                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 790, in dataset\n    return _filesystem_dataset(source, **kwargs)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 482, in _filesystem_dataset\n    return factory.finish(schema)\n           ^^^^^^^^^^^^^^^^^^^^^^\n  File ""pyarrow/_dataset.pyx"", line 3226, in pyarrow._dataset.DatasetFactory.finish\n  File ""pyarrow/error.pxi"", line 155, in pyarrow.lib.pyarrow_internal_check_status\n  File ""pyarrow/error.pxi"", line 92, in pyarrow.lib.check_status\npyarrow.lib.ArrowInvalid: Error creating dataset. Could not read schema from 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet'. Is this a 'parquet' file?: Could not open Parquet input source 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet': Parquet magic bytes not found in footer. Either the file is corrupted or this is not a parquet file.\n",uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B --total-gpus 32 --system h200_sxm --backend vllm --backend-version 0.22.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,h200_sxm,vllm,0.22.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 845, in run_single_test\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 752, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1409, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1061, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1120, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1207, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""))\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1193, in _check\n    modes = supported.get(op, []) or []\n            ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1011, in get\n    return self[key]\n           ~~~~^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1005, in __getitem__\n    value = self._resolve(key)\n            ^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1048, in _resolve\n    GEMM.load_data(db)\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 125, in load_data\n    gemm_loaded = _load(PerfDataFilename.gemm, load_gemm_data)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 119, in _load\n    return LoadedOpData(loader(sources), filename_enum, primary_path)\n                        ^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 727, in load_gemm_data\n    rows = _read_filtered_rows(gemm_file)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 108, in _read_filtered_rows\n    for row in _read_perf_rows(path):\n               ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 55, in _read_perf_rows\n    for row in pq.read_table(perf_file).to_pylist()\n               ^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1891, in read_table\n    dataset = ParquetDataset(\n              ^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1471, in __init__\n    self._dataset = ds.dataset(path_or_paths, filesystem=filesystem,\n                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 790, in dataset\n    return _filesystem_dataset(source, **kwargs)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 482, in _filesystem_dataset\n    return factory.finish(schema)\n           ^^^^^^^^^^^^^^^^^^^^^^\n  File ""pyarrow/_dataset.pyx"", line 3226, in pyarrow._dataset.DatasetFactory.finish\n  File ""pyarrow/error.pxi"", line 155, in pyarrow.lib.pyarrow_internal_check_status\n  File ""pyarrow/error.pxi"", line 92, in pyarrow.lib.check_status\npyarrow.lib.ArrowInvalid: Error creating dataset. Could not read schema from 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet'. Is this a 'parquet' file?: Could not open Parquet input source 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet': Parquet magic bytes not found in footer. Either the file is corrupted or this is not a parquet file.\n",uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B --total-gpus 32 --system h200_sxm --backend vllm --backend-version 0.22.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.10,agg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.10,disagg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.12,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system h200_sxm --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.12,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system h200_sxm --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.6.post2,agg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.6.post2,disagg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.9,agg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,sglang,0.5.9,disagg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.2.0rc5,agg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc10,agg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc10,disagg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc15,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system h200_sxm --backend trtllm --backend-version 1.3.0rc15 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,trtllm,1.3.0rc15,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system h200_sxm --backend trtllm --backend-version 1.3.0rc15 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,vllm,0.14.0,agg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,vllm,0.14.0,disagg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,vllm,0.19.0,agg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,vllm,0.19.0,disagg,PASS,,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,vllm,0.22.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 845, in run_single_test\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 752, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1409, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1061, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1118, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1207, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""))\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1193, in _check\n    modes = supported.get(op, []) or []\n            ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1011, in get\n    return self[key]\n           ~~~~^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1005, in __getitem__\n    value = self._resolve(key)\n            ^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1048, in _resolve\n    GEMM.load_data(db)\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 125, in load_data\n    gemm_loaded = _load(PerfDataFilename.gemm, load_gemm_data)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 119, in _load\n    return LoadedOpData(loader(sources), filename_enum, primary_path)\n                        ^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 727, in load_gemm_data\n    rows = _read_filtered_rows(gemm_file)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 108, in _read_filtered_rows\n    for row in _read_perf_rows(path):\n               ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 55, in _read_perf_rows\n    for row in pq.read_table(perf_file).to_pylist()\n               ^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1891, in read_table\n    dataset = ParquetDataset(\n              ^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1471, in __init__\n    self._dataset = ds.dataset(path_or_paths, filesystem=filesystem,\n                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 790, in dataset\n    return _filesystem_dataset(source, **kwargs)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 482, in _filesystem_dataset\n    return factory.finish(schema)\n           ^^^^^^^^^^^^^^^^^^^^^^\n  File ""pyarrow/_dataset.pyx"", line 3226, in pyarrow._dataset.DatasetFactory.finish\n  File ""pyarrow/error.pxi"", line 155, in pyarrow.lib.pyarrow_internal_check_status\n  File ""pyarrow/error.pxi"", line 92, in pyarrow.lib.check_status\npyarrow.lib.ArrowInvalid: Error creating dataset. Could not read schema from 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet'. Is this a 'parquet' file?: Could not open Parquet input source 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet': Parquet magic bytes not found in footer. Either the file is corrupted or this is not a parquet file.\n",uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system h200_sxm --backend vllm --backend-version 0.22.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,h200_sxm,vllm,0.22.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 845, in run_single_test\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 752, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1409, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1061, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1120, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1207, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""))\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1193, in _check\n    modes = supported.get(op, []) or []\n            ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1011, in get\n    return self[key]\n           ~~~~^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1005, in __getitem__\n    value = self._resolve(key)\n            ^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/perf_database.py"", line 1048, in _resolve\n    GEMM.load_data(db)\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 125, in load_data\n    gemm_loaded = _load(PerfDataFilename.gemm, load_gemm_data)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 119, in _load\n    return LoadedOpData(loader(sources), filename_enum, primary_path)\n                        ^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/gemm.py"", line 727, in load_gemm_data\n    rows = _read_filtered_rows(gemm_file)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 108, in _read_filtered_rows\n    for row in _read_perf_rows(path):\n               ^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/operations/base.py"", line 55, in _read_perf_rows\n    for row in pq.read_table(perf_file).to_pylist()\n               ^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1891, in read_table\n    dataset = ParquetDataset(\n              ^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/parquet/core.py"", line 1471, in __init__\n    self._dataset = ds.dataset(path_or_paths, filesystem=filesystem,\n                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 790, in dataset\n    return _filesystem_dataset(source, **kwargs)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "".venv/lib/python3.12/site-packages/pyarrow/dataset.py"", line 482, in _filesystem_dataset\n    return factory.finish(schema)\n           ^^^^^^^^^^^^^^^^^^^^^^\n  File ""pyarrow/_dataset.pyx"", line 3226, in pyarrow._dataset.DatasetFactory.finish\n  File ""pyarrow/error.pxi"", line 155, in pyarrow.lib.pyarrow_internal_check_status\n  File ""pyarrow/error.pxi"", line 92, in pyarrow.lib.check_status\npyarrow.lib.ArrowInvalid: Error creating dataset. Could not read schema from 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet'. Is this a 'parquet' file?: Could not open Parquet input source 'src/aiconfigurator/systems/data/h200_sxm/vllm/0.18.0/gemm_perf.parquet': Parquet magic bytes not found in footer. Either the file is corrupted or this is not a parquet file.\n",uv run aiconfigurator cli default --model-path Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system h200_sxm --backend vllm --backend-version 0.22.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.10,agg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.10,disagg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.12,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-32B --total-gpus 32 --system h200_sxm --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.12,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-32B --total-gpus 32 --system h200_sxm --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.6.post2,agg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.6.post2,disagg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.9,agg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,sglang,0.5.9,disagg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,trtllm,1.2.0rc5,agg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,trtllm,1.3.0rc10,agg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,trtllm,1.3.0rc10,disagg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,trtllm,1.3.0rc15,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-32B --total-gpus 32 --system h200_sxm --backend trtllm --backend-version 1.3.0rc15 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,trtllm,1.3.0rc15,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-32B --total-gpus 32 --system h200_sxm --backend trtllm --backend-version 1.3.0rc15 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,vllm,0.14.0,agg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,vllm,0.14.0,disagg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,vllm,0.19.0,agg,PASS,,
Qwen/Qwen3-32B,Qwen3ForCausalLM,h200_sxm,vllm,0.19.0,disagg,PASS,,
